dist_parasite_px	dist_parasite_um
45x37_18	541.561889353377	1516.37329018946
45x39_18	531.259409328437	1487.52634611962
45x41_18	510.568800456902	1429.59264127933
45x43_18	407.802305044981	1141.84645412595
45x45_18	323.897344848642	906.912565576197
45x47_18	274.561996641924	768.773590597388
45x49_18	275.448452527874	771.255667078046
46x14_18	241.768008636379	676.950424181861
46x16_18	288.370664250024	807.437859900066
46x18_18	235.755169614581	660.114474920828
46x20_18	231.437875033453	648.026050093667
46x22_18	124.899519614769	349.718654921353
46x24_18	11.4039466852491	31.9310507186976
46x26_18	90.254085780091	252.711440184255
46x28_18	216.967025144375	607.507670404251
46x30_18	341.879467064052	957.262507779345
46x32_18	470.879453788334	1318.46247060734
46x34_18	488.104425302619	1366.69239084733
46x36_18	504.274072305924	1411.96740245659
46x38_18	480.56932902548	1345.59412127134
46x40_18	487.327918346569	1364.51817137039
46x42_18	490.068168727576	1372.19087243721
46x44_18	408.095528032347	1142.66747849057
46x46_18	345.704049730402	967.971339245125
46x48_18	321.500248833496	900.200696733789
47x15_18	286.252982517213	801.508351048196
47x17_18	205.473331602911	575.325328488152
47x19_18	174.586626062823	488.842552975905
47x21_18	188.100106326392	526.680297713898
47x23_18	59.1084596314266	165.503686967994
47x25_18	36.3005509600063	101.641542688018
47x27_18	162	453.6
47x29_18	288.552421580551	807.946780425543
47x31_18	412.966342454201	1156.30575887176
47x33_18	428.662163014185	1200.25405643972
47x35_18	444.781654297926	1245.38863203419
47x37_18	435.080693664979	1218.22594226194
47x39_18	423.255348460005	1185.11497568801
47x41_18	447.126302066877	1251.95364578725
47x43_18	489.433652296203	1370.41422642937
47x45_18	423.74644541282	1186.4900471559
47x47_18	385.747754368059	1080.09371223056
48x14_18	312.791575973523	875.816412725863
48x16_18	203.579566754623	570.022786912944
48x18_18	126.299208231881	353.637783049266
48x20_18	141.7962270302	397.029435684559
48x22_18	137.431764887161	384.808941684052
48x24_18	46.0752645136196	129.010740638135
48x26_18	112.475108357361	314.93030340061
48x28_18	233.256275371104	653.11757103909
48x30_18	358.840814289568	1004.75428001079
48x32_18	376.928176182147	1055.39889331001
48x34_18	373.472033758888	1045.72169452489
48x36_18	398.003329131805	1114.40932156905
48x38_18	366.627072104611	1026.55580189291
48x40_18	371.877668057655	1041.25747056144
48x42_18	414.176484122409	1159.69415554274
48x44_18	491.006415436703	1374.81796322277
48x46_18	451.534505879673	1264.29661646308
48x48_18	436.000103210997	1220.80028899079
49x15_18	227.977213773658	638.336198566241
49x17_18	116.376844775926	325.855165372592
49x19_18	60.6152621045228	169.722733892664
49x21_18	150.177261927364	420.496333396619
49x23_18	127.170633402527	356.077773527077
49x25_18	110.998423412227	310.795585554236
49x27_18	195.363712085945	547.018393840647
49x29_18	311.522872354503	872.264042592608
49x31_18	342.066499382795	957.786198271826
49x33_18	313.692078318851	878.337819292782
49x35_18	333.649306907717	934.218059341608
49x37_18	322.673829121607	903.486721540499
49x39_18	309.500823908435	866.602306943618
49x41_18	337.166383259067	944.065873125386
49x43_18	403.447307587992	1129.65246124638
49x45_18	500.190943540564	1400.53464191358
49x47_18	499.763394017609	1399.33750324931
50x16_18	157.041459493982	439.716086583149
50x18_18	35.7233816988257	100.025468756712
50x20_18	65.7179579719273	184.010282321396
50x22_18	191.955255202873	537.474714568044
50x24_18	160.75425344295	450.111909640259
50x26_18	191.36169940717	535.812758340076
50x28_18	278.461559286017	779.692366000848
50x30_18	321.460075281519	900.088210788253
50x32_18	261.784185924207	732.99572058778
50x34_18	256.42310738309	717.984700672653
50x36_18	295.442600178105	827.239280498695
50x38_18	249.399939855646	698.319831595809
50x40_18	255.440012527403	715.232035076729
50x42_18	318.250923015158	891.102584442443
50x44_18	406.846764765311	1139.17094134287
50x46_18	515.975357938729	1444.73100222844
51x17_18	98.9759566763565	277.132678693798
51x19_18	25.6189383074322	71.7330272608101
51x21_18	125.824679614136	352.309102919581
51x23_18	177.58831605711	497.247284959908
51x25_18	220.754388404852	618.112287533585
51x27_18	274.516392953135	768.645900268778
51x29_18	327.581012880783	917.226836066194
51x31_18	237.469492777493	664.914579776981
51x33_18	195.350684667344	546.981917068563
51x35_18	228.624495625469	640.148587751312
51x37_18	214.180904844479	599.706533564542
51x39_18	193.073276245057	540.605173486158
51x41_18	229.331201540479	642.127364313343
51x43_18	321.120039860486	899.13611160936
51x45_18	429.111290925792	1201.51161459222
51x47_18	546.3567515827	1529.79890443156
52x18_18	86.9271534101975	243.396029548553
52x20_18	97.1341855373275	271.975719504517
52x22_18	89.3185311119702	250.091887113517
52x24_18	193.24349924383	541.081797882723
52x26_18	245.643685039937	687.802318111825
52x28_18	329.10180795614	921.485062277191
52x30_18	240.872269055614	674.442353355718
52x32_18	157.1370421002	439.983717880559
52x34_18	150.983210987182	422.75299076411
52x36_18	208.82138300471	584.699872413188
52x38_18	139.125303234171	389.550849055677
52x40_18	151.385930654073	423.880605831406
52x42_18	234.263654884833	655.938233677532
52x44_18	348.71066803297	976.389870492315
52x46_18	469.288589249728	1314.00804989924
53x19_18	118.553953961899	331.951071093316
53x21_18	7.38241153011642	20.670752284326
53x23_18	109.244038738963	305.883308469096
53x25_18	164.305477693228	460.055337541039
53x27_18	241.850139549267	677.180390737948
53x29_18	268.034195579594	750.495747622862
53x31_18	154.782977100197	433.392335880551
53x33_18	84.2607856597596	235.930199847327
53x35_18	142.569070979648	399.193398743015
53x37_18	121.472383692755	340.122674339715
53x39_18	77.6284741573604	217.359727640609
53x41_18	150.718014848923	422.010441576983
53x43_18	267.193731213889	748.14244739889
53x45_18	392.106936944503	1097.89942344461
54x20_18	59.0310088004602	165.286824641289
54x22_18	46.9579599216152	131.482287780523
54x24_18	87.5514134666026	245.143957706487
54x26_18	150.140767281908	420.394148389342
54x28_18	263.229956501915	737.043878205361
54x30_18	188.237562670153	527.065175476429
54x32_18	68.1393425269131	190.790159075357
54x34_18	51.9481472239384	145.454812227027
54x36_18	159.5	446.599999999999
54x38_18	36.0833756735702	101.033451885997
54x40_18	65.1459898996096	182.408771718907
54x42_18	194.209912208415	543.787754183561
54x44_18	319.318336460655	894.091342089834
55x21_18	70.4011363544653	197.123181792503
55x23_18	56.4107259304468	157.950032605251
55x25_18	63.8600031318508	178.808008769182
55x27_18	184.408052969495	516.342548314586
55x29_18	252.040810187557	705.714268525159
55x31_18	122.00532775252	341.614917707057
55x33_18	5.72800139664785	16.038403910614
55x35_18	96.9474084233306	271.452743585326
55x37_18	98.204327806874	274.972117859247
55x39_18	9.67729300992806	27.0964204277986
55x41_18	127.214857622843	356.201601343959
55x43_18	256.021581121592	716.860427140459
56x22_18	100.121725914009	280.340832559226
56x24_18	0.538516480713467	1.50784614599771
56x26_18	118.568123878216	331.990746859006
56x28_18	247.543854700536	693.1227931615
56x30_18	201.995173209659	565.586484987044
56x32_18	86.7862316269121	243.001448555354
56x34_18	67.9809532148531	190.346669001589
56x36_18	177.0623901341	495.774692375479
56x38_18	80.2957034965134	224.827969790238
56x40_18	98.7901310860552	276.612367040955
56x42_18	203.393264391917	569.501140297367
56x44_18	327.812446377498	917.874849856995
57x23_18	74.9022029048545	209.726168133593
57x25_18	82.2059000315674	230.176520088389
57x27_18	198.682560885449	556.311170479256
57x29_18	279.82155027803	783.500340778483
57x31_18	174.731250782452	489.247502190865
57x33_18	109.428561171205	306.399971279373
57x35_18	152.576177694947	427.213297545851
57x37_18	162.223117957953	454.224730282268
57x39_18	125.820268637449	352.296752184859
57x41_18	179.648768434409	503.016551616346
57x43_18	291.453546898987	816.069931317164
58x24_18	110.312691926179	308.8755373933
58x26_18	173.349502450974	485.378606862727
58x28_18	280.364494899051	785.020585717342
58x30_18	257.105931475725	719.89660813203
58x32_18	183.325721054085	513.312018951437
58x34_18	174.712621181184	489.195339307316
58x36_18	245.130373475015	686.365045730042
58x38_18	190.051177318111	532.14329649071
58x40_18	197.004822276005	551.613502372813
58x42_18	272.800329911824	763.840923753108
59x25_18	182.521450794146	511.060062223609
59x27_18	258.472609767457	723.72330734888
59x29_18	343.273943083363	961.167040633417
59x31_18	264.800396525383	741.441110271072
59x33_18	227.515493977883	637.043383138072
59x35_18	254.196243087895	711.749480646105
59x37_18	266.040166140379	744.91246519306
59x39_18	240.180119910038	672.504335748105
59x41_18	276.647356755853	774.612598916388
60x26_18	259.70300344817	727.168409654876
60x28_18	346.749131217369	970.897567408632
60x30_18	347.065771864642	971.784161220998
60x32_18	294.901966761838	825.725506933146
60x34_18	289.720365179944	811.217022503843
60x36_18	332.016445375828	929.64604705232
60x38_18	299.255492848502	837.915379975806
60x40_18	307.861819652909	862.013095028145
61x29_18	427.406188537321	1196.7373279045
61x31_18	370.243392918767	1036.68150017255
61x33_18	342.058664559166	957.764260765665
61x35_18	361.796586495783	1013.03044218819
61x37_18	370.092420889702	1036.25877849116
61x39_18	353.073420126749	988.605576354898
62x30_18	444.040020718853	1243.31205801279
62x32_18	404.567373869916	1132.78864683576
62x34_18	399.741028667311	1119.27488026847
62x36_18	436.060936108705	1220.97062110437
62x38_18	418.756182043919	1172.51730972297
63x33_18	453.601598321699	1270.08447530076
63x35_18	470.132747210828	1316.37169219032
7x37_19	496.493182229122	1390.18091024154
8x30_19	342.627742601208	959.357679283383
8x32_19	449.845184480172	1259.56651654448
8x34_19	506.987031392322	1419.5636878985
8x36_19	454.736813992445	1273.26307917885
8x38_19	429.607274146982	1202.90036761155
8x40_19	445.440994970153	1247.23478591643
9x27_19	158.836079024887	444.741021269682
9x29_19	252.380862982913	706.666416352157
9x31_19	370.202647208255	1036.56741218312
9x33_19	490.556520698686	1373.55825795632
9x35_19	428.295808991869	1199.22826517723
9x37_19	382.919430167757	1072.17440446972
9x39_19	373.810781010928	1046.6701868306
10x26_19	72.4586778791885	202.884298061728
10x28_19	170.623855307516	477.746794861043
10x30_19	290.514870531613	813.441637488517
10x32_19	415.685578292055	1163.91961921775
10x34_19	419.764279090062	1175.33998145217
10x36_19	348.346953481726	975.371469748833
10x38_19	322.049002482541	901.737206951116
10x40_19	332.611259580911	931.31152682655
11x25_19	15.8823801742684	44.4706644879515
11x27_19	93.0768499681851	260.615179910918
11x29_19	220.13436805733	616.376230560524
11x31_19	345.761189262184	968.131329934116
11x33_19	420.142368727554	1176.39863243715
11x35_19	331.385108295469	927.878303227314
11x37_19	273.309732720955	765.267251618675
11x39_19	262.591393613728	735.255902118439
11x41_19	304.920465039656	853.777302111037
12x24_19	79.1571222316728	221.639942248684
12x26_19	39.9545992346315	111.872877856968
12x28_19	159.050495126548	445.341386354334
12x30_19	283.732444390838	794.450844294347
12x32_19	410.668649886986	1149.87221968356
12x34_19	333.96972916718	935.115241668105
12x36_19	246.425688595974	689.991928068727
12x38_19	204.823460570316	573.505689596886
12x40_19	223.883384823439	626.873477505629
12x42_19	299.590136686774	838.852382722968
13x23_19	164.724041961093	461.227317491061
13x25_19	85.7029754442633	239.968331243937
13x27_19	126.726200921515	354.833362580241
13x29_19	240.803592165898	674.250058064513
13x31_19	358.036492553483	1002.50217914975
13x33_19	356.442982817729	998.040351889641
13x35_19	246.926750272221	691.394900762219
13x37_19	165.122984469152	462.344356513627
13x39_19	145.749545453837	408.098727270743
13x41_19	214.774044055608	601.367323355701
13x43_19	318.195615934601	890.947724616883
14x24_19	159.758880817312	447.324866288473
14x26_19	147.296469747242	412.430115292276
14x28_19	218.736668165171	612.462670862479
14x30_19	325.617106430237	911.727898004663
14x32_19	392.350277175893	1098.5807760925
14x34_19	270.471329349342	757.319722178156
14x36_19	155.348447047275	434.975651732369
14x38_19	88.8871756779345	248.884091898217
14x40_19	128.941420808055	361.035978262555
14x42_19	237.170402875232	664.077128050651
15x23_19	245.048117723846	686.134729626769
15x25_19	199.378158282195	558.258843190146
15x27_19	226.098429892823	633.075603699906
15x29_19	301.148368748695	843.215432496347
15x31_19	408.203441925714	1142.969637392
15x33_19	320.642635967209	897.799380708184
15x35_19	196.907795681126	551.341827907152
15x37_19	69.9378295345227	195.825922696664
15x39_19	45.3982378512647	127.115065983541
15x41_19	155.237141174398	434.663995288316
15x43_19	282.242803274061	790.279849167369
16x22_19	325.681823256994	911.909105119584
16x24_19	266.109826951205	745.107515463373
16x26_19	258.336602129857	723.3424859636
16x28_19	304.542689946746	852.71953185089
16x30_19	390.384938234046	1093.07782705533
16x32_19	377.824535995215	1057.9087007866
16x34_19	251.028145832295	702.878808330425
16x36_19	124.717961817855	349.210293089994
16x38_19	6.0440052945046	16.9232148246129
16x40_19	91.916320640026	257.365697792073
16x42_19	219.440675354411	614.433890992351
16x44_19	326.027238125896	912.87626675251
17x21_19	416.816230490129	1167.08544537236
17x23_19	343.415215155066	961.562602434183
17x25_19	313.176882927205	876.895272196173
17x27_19	332.990240097214	932.372672272199
17x29_19	387.165804275119	1084.06425197033
17x31_19	450.589658114786	1261.6510427214
17x33_19	325.247305907366	910.692456540626
17x35_19	198.022321974064	554.46250152738
17x37_19	87.8046126351001	245.85291537828
17x39_19	69.8015759134421	195.444412557638
17x41_19	168.598250287481	472.075100804947
17x43_19	262.000171755669	733.600480915873
17x45_19	286.801290094727	803.043612265237
17x47_19	233.013733500839	652.438453802348
17x49_19	188.200106269895	526.960297555707
17x51_19	226.430055425511	634.004155191431
17x53_19	313.03066942394	876.485874387033
18x22_19	390.680956792112	1093.90667901791
18x24_19	381.094135352409	1067.06357898674
18x26_19	373.929739389635	1047.00327029098
18x28_19	405.041491701776	1134.11617676497
18x30_19	467.740483601751	1309.6733540849
18x32_19	395.943278766037	1108.6411805449
18x34_19	279.877687570839	783.657525198348
18x36_19	162.942198340393	456.2381553531
18x38_19	108.642717197242	304.199608152279
18x40_19	159.144839690139	445.605551132389
18x42_19	218.412385179962	611.554678503892
18x44_19	222.963001415033	624.296403962092
18x46_19	227.907810309344	638.141868866163
18x48_19	144.608886310627	404.904881669757
18x50_19	152.545665294036	427.1278628233
18x52_19	231.209169368345	647.385674231366
18x54_19	338.976960869024	949.135490433268
19x21_19	326.03970617089	912.911177278491
19x23_19	357.441253914542	1000.83551096072
19x25_19	419.080541185104	1173.42551531829
19x27_19	438.872396033289	1228.84270889321
19x29_19	481.207408504898	1347.38074381372
19x31_19	419.675886846028	1175.09248316888
19x33_19	344.412615912948	964.355324556254
19x35_19	253.723648878066	710.426216858584
19x37_19	183.553398225149	513.949515030417
19x39_19	171.862183158483	481.214112843753
19x41_19	192.103748011328	537.890494431719
19x43_19	153.608333107289	430.10333270041
19x45_19	199.045246112536	557.3266891151
19x47_19	146.154507285954	409.232620400671
19x49_19	87.3000572737498	244.440160366499
19x51_19	144.656316834074	405.037687135407
19x53_19	258.311594784284	723.272465395995
19x55_19	381.147701029404	1067.21356288233
20x20_19	268.489254906039	751.769913736909
20x22_19	279.735196212418	783.25854939477
20x24_19	344.378062599812	964.258575279473
20x26_19	432.142580637456	1209.99922578488
20x28_19	509.765367595721	1427.34302926802
20x30_19	423.567751369247	1185.98970383389
